SCORECARD_POINTS,period,aid
2.9810495,198302,css1983020800036
0.1093732,198302,css1983020800043
2.322577,198302,css1983020800095
0.2163421,198302,css1983020800099
-0.6809117,198302,css1983020800105
0.059913866,198302,css1983020800145
-0.9356953,198302,css1983020900062
-1.4820555,198302,css1983021000030
-0.09202226,198302,css1983021000075
2.985674,198302,css1983021000113
1.1903243,198302,css1983021000156
-3.4076903,198302,css1983021100003
1.6881261,198302,css1983021100022
-1.5554012,198302,css1983021100037
-1.5187299,198302,css1983021100053
0.35055473,198302,css1983021200050
0.3684794,198302,css1983021200059
2.2623408,198302,css1983021300025
-0.17498854,198302,css1983021300038
0.6397399,198302,css1983021400008
0.33882684,198302,css1983021400012
-1.2778808,198302,css1983021400127
-1.1453989,198302,css1983021500007
-0.71919185,198302,css1983021500023
-0.19472586,198302,css1983021500046
-1.4048588,198302,css1983021500057
-0.7249829,198302,css1983021500082
3.3473887,198302,css1983021500111
-0.22441757,198302,css1983021500117
-0.77076626,198302,css1983021600035
0.7375693,198302,css1983021700027
3.0808163,198302,css1983021700096
-0.9561029,198302,css1983021700137
0.5822151,198302,css1983021700146
-3.718817,198302,css1983021800021
0.3655439,198302,css1983021800039
0.2070904,198302,css1983021800122
-0.45318076,198302,css1983021800148
-0.39333734,198302,css1983021900031
-1.0221469,198302,css1983021900128
0.04366007,198302,css1983022000087
-1.2501452,198302,css1983022000112
1.3084121,198302,css1983022000118
-0.93151486,198302,css1983022200011
-0.13080561,198302,css1983022200026
1.1847157,198302,css1983022200101
0.16734645,198302,css1983022200150
-3.4115236,198302,css1983022300013
-0.77946025,198302,css1983022300116
-1.9234129,198302,css1983022300124
2.5880725,198302,css1983022400045
2.7952492,198302,css1983022400085
-1.0736005,198302,css1983022600002
-1.2929165,198303,css1983030200014
1.9204512,198303,css1983030200060
-1.9143286,198303,css1983030200151
-0.64362794,198303,css1983030300153
-0.8158945,198303,css1983030400078
-0.88490635,198303,css1983030400119
-0.82927173,198303,css1983030400154
-3.372043,198303,css1983030500040
-0.7553596,198303,css1983030500041
3.0328488,198303,css1983030500090
3.2517915,198303,css1983030600144
-1.0072373,198303,css1983030600152
-1.7228234,198303,css1983030600155
2.825776,198303,css1983030700071
-1.4316609,198303,css1983030700104
1.2410398,198303,css1983030800036
2.4448683,198303,css1983030800099
-0.50959706,198303,css1983030900062
-0.29790035,198303,css1983031000113
0.40634733,198303,css1983031000125
-0.46138707,198303,css1983031000156
0.7272562,198303,css1983031100053
0.11315186,198303,css1983031100073
-0.81722385,198303,css1983031100097
-0.36578116,198303,css1983031200055
2.4702594,198303,css1983031200059
0.7212932,198303,css1983031200100
-0.68735695,198303,css1983031400049
0.038027316,198303,css1983031400061
-0.15167874,198303,css1983031400086
2.8193886,198303,css1983031500007
-1.1168619,198303,css1983031500046
-1.2096764,198303,css1983031500057
-1.1837828,198303,css1983031500082
-1.3129665,198303,css1983031500115
-1.2708911,198303,css1983031500117
0.6411232,198303,css1983031600028
0.89004654,198303,css1983031600029
-0.2602862,198303,css1983031600133
2.586332,198303,css1983031700027
-0.58354354,198303,css1983031700114
2.166132,198303,css1983031700137
0.59793174,198303,css1983031700139
-1.3974307,198303,css1983031700143
1.0556476,198303,css1983031800141
-0.38209122,198303,css1983031800148
-0.59785515,198303,css1983031900064
1.2422316,198303,css1983031900128
-3.4678547,198303,css1983032000058
2.1489518,198303,css1983032000087
-1.4435403,198303,css1983032000118
-0.47730008,198303,css1983032200026
-1.48557,198303,css1983032200102
-1.0152055,198303,css1983032200121
-1.4314432,198303,css1983032200150
-0.7556544,198303,css1983032300013
-1.4947754,198303,css1983032400045
-0.9024204,198303,css1983032400085
3.3525102,198303,css1983032400088
-3.746326,198303,css1983032500015
-0.63312036,198303,css1983032500033
-2.285841,198303,css1983032500034
0.4516906,198303,css1983032500044
-2.9193168,198303,css1983032600006
-1.7304351,198304,css1983040100063
-1.73912,198304,css1983040100098
1.9227682,198304,css1983040100123
-2.866588,198304,css1983040200009
-1.9350237,198304,css1983040200010
-1.6486845,198304,css1983040200047
0.51866585,198304,css1983040200083
2.2998536,198304,css1983040200135
-0.15179265,198304,css1983040200151
2.7047246,198304,css1983040300138
0.672323,198304,css1983040300140
3.1978457,198304,css1983040300153
2.6701608,198304,css1983040400048
-1.4697459,198304,css1983040400093
2.5082073,198304,css1983040400154
-1.8482926,198304,css1983040500041
-0.92838156,198304,css1983040500094
-0.7931138,198304,css1983040500142
2.1773915,198304,css1983040600020
-0.2662799,198304,css1983040600152
1.486564,198304,css1983040600155
-2.1872697,198304,css1983040800016
1.1859579,198304,css1983040800024
0.849864,198304,css1983040800145
-0.7457046,198304,css1983040900062
-0.7148207,198304,css1983040900081
2.856628,198304,css1983041000113
-0.36844274,198304,css1983041000129
2.558418,198304,css1983041000156
-3.4076903,198304,css1983041100022
0.050075166,198304,css1983041100073
1.8093358,198304,css1983041100147
-1.1591426,198304,css1983041200050
2.4685297,198304,css1983041200055
-1.1595442,198304,css1983041200100
-0.9216265,198304,css1983041300025
-2.9081852,198304,css1983041300038
-1.4316609,198304,css1983041300149
1.3128182,198304,css1983041400012
1.3228335,198304,css1983041400032
-2.9963338,198304,css1983041400061
2.2190669,198304,css1983041400086
-1.5921532,198304,css1983041400127
-0.20129213,198304,css1983041500082
0.92213595,198304,css1983041500089
-0.04593827,198304,css1983041500111
2.4552233,198304,css1983041500117
0.08604625,198304,css1983041500132
-0.21859154,198304,css1983041600029
0.47550946,198304,css1983041600035
2.3286474,198304,css1983041600110
-1.4024031,198304,css1983041600133
0.5935282,198304,css1983041700137
0.52905446,198304,css1983041700146
-3.7852743,198304,css1983041800021
1.6607412,198304,css1983041800052
1.3042543,198304,css1983041800122
2.2746615,198304,css1983041800141
-0.09528412,198304,css1983041800148
-0.58527863,198304,css1983041900064
1.5297709,198304,css1983041900068
1.1556138,198304,css1983042000108
2.0723896,198304,css1983042000112
0.82744646,198304,css1983042000118
-1.1238387,198304,css1983042200011
-1.3192465,198304,css1983042200101
-1.1995673,198304,css1983042300013
2.9697597,198304,css1983042300042
0.2950416,198304,css1983042300116
0.18058866,198304,css1983042400045
-0.74984896,198304,css1983042500033
-0.79553497,198304,css1983042500034
0.5845057,198304,css1983042500065
-0.06283038,198304,css1983042600019
-0.9752424,198305,css1983050100098
3.326307,198305,css1983050100120
-3.5334811,198305,css1983050100123
2.5772235,198305,css1983050200047
0.35585177,198305,css1983050200060
0.70240074,198305,css1983050200074
-0.5663307,198305,css1983050200083
-0.3826507,198305,css1983050200151
0.47764528,198305,css1983050300138
-0.36967313,198305,css1983050400048
0.81259334,198305,css1983050400078
0.6898876,198305,css1983050400154
-0.86323875,198305,css1983050500090
-1.4286906,198305,css1983050500134
2.0321875,198305,css1983050500142
-0.30168545,198305,css1983050600130
1.8572545,198305,css1983050600152
0.14933316,198305,css1983050700004
-0.6515542,198305,css1983050800016
3.213765,198305,css1983050800024
-2.2591033,198305,css1983050800036
0.37499702,198305,css1983050800095
-0.97590137,198305,css1983050900062
-0.7142766,198305,css1983051000125
2.5875342,198305,css1983051000126
-1.4316609,198305,css1983051000129
-0.8113853,198305,css1983051000156
-0.16421852,198305,css1983051100053
2.1455746,198305,css1983051100106
-1.1714011,198305,css1983051200084
0.6921677,198305,css1983051300025
0.7487189,198305,css1983051300149
1.0212336,198305,css1983051400008
0.88207746,198305,css1983051400049
-0.9747766,198305,css1983051400061
-0.8836913,198305,css1983051500023
-0.53508246,198305,css1983051500057
2.7155168,198305,css1983051500089
-0.7686495,198305,css1983051500109
0.5696228,198305,css1983051600028
-4.0895476,198305,css1983051600029
-1.0334046,198305,css1983051600035
-1.6390572,198305,css1983051600133
-0.19351414,198305,css1983051700137
1.2727584,198305,css1983051700146
-3.623745,198305,css1983051800018
1.453217,198305,css1983051800021
-1.4413348,198305,css1983051800039
-1.0545815,198305,css1983051900064
-0.55345017,198305,css1983051900092
2.763122,198305,css1983052000112
3.1217885,198305,css1983052200101
-0.6724422,198305,css1983052200102
-1.15658,198305,css1983052300013
-1.2609459,198305,css1983052300116
-1.0153681,198305,css1983052400005
-0.96891594,198305,css1983052500015
-3.541669,198305,css1983052500034
-0.5151872,198305,css1983052500044
1.7242873,198305,css1983052500067
-3.751521,198305,css1983052600002
-3.455248,198305,css1983052600006
-1.0828081,198305,css1983052600019
-0.58529925,198306,css1983060100123
1.6376098,198306,css1983060200009
-3.358767,198306,css1983060200010
-3.6548834,198306,css1983060200014
-1.1505369,198306,css1983060200151
-1.4838945,198306,css1983060300140
-0.39525807,198306,css1983060300153
-0.058488756,198306,css1983060400054
-0.45870572,198306,css1983060400154
-1.1533663,198306,css1983060500041
-3.371084,198306,css1983060500070
0.5430205,198306,css1983060500090
-0.9541946,198306,css1983060600152
0.7800429,198306,css1983060600155
-1.1524189,198306,css1983060800016
-0.30538547,198306,css1983060800024
0.48032504,198306,css1983060800043
0.6348418,198306,css1983060800095
-0.32099333,198306,css1983060800099
0.6903144,198306,css1983060800145
-1.856384,198306,css1983060900091
-0.027169693,198306,css1983061000030
2.1344125,198306,css1983061000075
-0.9057246,198306,css1983061000113
-1.4986134,198306,css1983061000129
2.3402123,198306,css1983061000156
-0.33988804,198306,css1983061100003
-0.09279501,198306,css1983061100053
-0.3268782,198306,css1983061100073
1.6350042,198306,css1983061100097
1.6149491,198306,css1983061100147
-2.9601989,198306,css1983061200055
-0.1589675,198306,css1983061200084
3.2538235,198306,css1983061300025
-1.5123448,198306,css1983061300038
-0.7693648,198306,css1983061300149
-0.7280955,198306,css1983061400032
-0.7845957,198306,css1983061400061
-1.2334107,198306,css1983061400127
1.9762676,198306,css1983061500057
-1.2571126,198306,css1983061500082
3.4080415,198306,css1983061600028
-0.1337747,198306,css1983061600029
-0.18464865,198306,css1983061600035
1.5685256,198306,css1983061700136
0.26074514,198306,css1983061700146
-3.718817,198306,css1983061800018
0.7196935,198306,css1983061800021
2.00439,198306,css1983061800039
1.0161191,198306,css1983061800131
0.58536524,198306,css1983061800148
0.8543335,198306,css1983061900076
3.1130672,198306,css1983061900092
1.0425067,198306,css1983061900128
1.0600839,198306,css1983062000087
0.08894848,198306,css1983062000108
1.2385637,198306,css1983062000112
-2.1791558,198306,css1983062000118
-1.6467377,198306,css1983062200026
-1.7118883,198306,css1983062200102
-1.6650803,198306,css1983062200150
0.7776876,198306,css1983062300013
-3.3882942,198306,css1983062300042
-1.3007355,198306,css1983062300103
2.6235542,198306,css1983062300116
-0.960132,198306,css1983062300124
0.8058416,198306,css1983062400005
-0.60104054,198306,css1983062400085
1.5360878,198306,css1983062500034
-0.93708295,198306,css1983062500067
-2.9343216,198306,css1983062600002
0.83522034,198307,css1983070100098
-0.42532864,198307,css1983070100123
-1.2672142,198307,css1983070200009
1.857105,198307,css1983070200047
-1.4042069,198307,css1983070200060
0.15297298,198307,css1983070200074
-0.56576556,198307,css1983070200135
-1.6737828,198307,css1983070300069
-1.3700377,198307,css1983070400054
1.9910436,198307,css1983070400119
-0.63453096,198307,css1983070500040
-1.4747465,198307,css1983070500041
-3.4678547,198307,css1983070500070
-0.96751827,198307,css1983070600020
2.9573414,198307,css1983070600130
-0.47846767,198307,css1983070600152
0.28353775,198307,css1983070600155
3.9939013,198307,css1983070700071
-0.72765785,198307,css1983070800024
-0.0013977364,198307,css1983070800145
-1.5098628,198307,css1983070900062
0.66111165,198307,css1983070900091
2.8085017,198307,css1983071000030
1.0658823,198307,css1983071000075
-0.6995887,198307,css1983071000113
-1.8844223,198307,css1983071000156
-0.49165782,198307,css1983071100003
-3.4446878,198307,css1983071100022
2.9430685,198307,css1983071100037
-1.3155766,198307,css1983071100053
-0.8348167,198307,css1983071200050
-3.372043,198307,css1983071200055
0.64773834,198307,css1983071200059
3.2904854,198307,css1983071200066
-1.4435403,198307,css1983071200084
-2.149359,198307,css1983071400127
1.8817112,198307,css1983071500057
-0.8247358,198307,css1983071500082
0.18018402,198307,css1983071500111
-1.5787047,198307,css1983071500132
0.92985034,198307,css1983071600028
-0.91763794,198307,css1983071600029
-0.35507905,198307,css1983071600133
0.0012443662,198307,css1983071700096
1.8009623,198307,css1983071700143
1.6472191,198307,css1983071700146
-0.54375184,198307,css1983071800021
2.3297493,198307,css1983071800122
3.227792,198307,css1983071800131
-0.7911478,198307,css1983071900064
0.64033574,198307,css1983071900076
2.6060991,198307,css1983071900092
-0.16818109,198307,css1983072000058
0.58387786,198307,css1983072000108
2.3167732,198307,css1983072000112
-2.8852043,198307,css1983072200011
0.3469393,198307,css1983072200101
2.6491396,198307,css1983072200102
-0.21713385,198307,css1983072400005
-2.347584,198307,css1983072400045
1.1948655,198307,css1983072400085
-1.1687074,198307,css1983072500033
1.3593565,198307,css1983072500044
-1.4943306,198308,css1983080100063
3.0684035,198308,css1983080100120
-1.9028026,198308,css1983080100123
-0.36359224,198308,css1983080200010
-0.95363224,198308,css1983080200047
-0.2969489,198308,css1983080200060
-1.4579451,198308,css1983080200083
0.754446,198308,css1983080300069
1.4055879,198308,css1983080300138
-1.8600725,198308,css1983080300153
-1.1592166,198308,css1983080400048
-1.3122512,198308,css1983080400078
-1.4469415,198308,css1983080400119
-0.40187675,198308,css1983080400154
-1.6615076,198308,css1983080500041
0.25907993,198308,css1983080500051
-1.5148195,198308,css1983080500070
-0.44766563,198308,css1983080500094
-1.1434565,198308,css1983080500134
-3.7852743,198308,css1983080600020
2.2521467,198308,css1983080600130
